"ID","Label"
"666","im-6,1 + albr4"
"667","im-6,1 + alcl4"
"668","im-6,1 + bf3-1[f]"
"669","im-6,1 + bf3-2[f]"
"670","im-6,1 + bf4"
"671","im-6,1 + br"
"672","im-6,1 + cl"
"673","im-6,1 + dca"
"674","im-6,1 + fap"
"675","im-6,1 + fap3"
"676","im-6,1 + 43500"
"677","im-6,1 + fecl4"
"678","im-6,1 + fpi"
"679","im-6,1 + i"
"680","im-6,1 + no3"
"681","im-6,1 + npf2"
"682","im-6,1 + ntf2"
"683","im-6,1 + otf"
"684","im-6,1 + pf6"
"685","im-6,1 + phen"
"686","im-6,1 + po2-o1,o1"
"687","im-6,1 + pyrazolide-no2[4]"
"688","im-6,1 + pyrrolide-cn[2]"
"689","im-6,1 + so3-4[f]"
"690","im-6,1 + so4-1"
"691","im-6,1 + so4-2"
"692","im-6,1 + tcb"
"693","im-6,1 + tetrazolide"
"694","im-6,1 + triazolide"
"695","im-6,1 + triazolide123"
"696","im-6,2 + po2-o2,o2"
"697","im-6,4 + po2-o4,o4"
"698","im-6,6 + ac"
"699","im-6,6 + no3"
"700","im-6,6 + ntf2"
"701","im-6,6 + po2-o8i,o8i"
"702","im-6i,1 + ntf2"
"703","im-6oh,1 + cl"
"704","im-6oh,2 + cl"
"705","im-6oh,4 + cl"
"706","im-6oh + cl"
"707","im-7,1,1 + ntf2"
"708","im-7,1 + nicl4"
"709","im-7,1 + ntf2"
"710","im-7,1 + pf6"
"711","im-7,7 + ntf2"
"712","im-7i,1 + ntf2"
"713","im-8,1,1 + h2po4"
"714","im-8,1,1 + ntf2"
"715","im-8,1,1 + otf"
"716","im-8,1 + al(ohfip)4"
"717","im-8,1 + ala"
"718","im-8,1 + alcl4"
"719","im-8,1 + asn"
"720","im-8,1 + bf4"
"721","im-8,1 + cl"
"722","im-8,1 + dca"
"723","im-8,1 + 43500"
"724","im-8,1 + fecl4"
"725","im-8,1 + gly"
"726","im-8,1 + h2po4"
"727","im-8,1 + h3p2o7"
"728","im-8,1 + i"
"729","im-8,1 + nicl4"
"730","im-8,1 + npf2"
"731","im-8,1 + ntf2"
"732","im-8,1 + otf"
"733","im-8,1 + pf6"
"734","im-8,1 + phen"
"735","im-8,1 + po2-o1,o1"
"736","im-8,1 + pro"
"737","im-8,1 + sac"
"738","im-8,1 + scn"
"739","im-8,1 + ser"
"740","im-8,1 + so3-4[f]"
"741","im-8,1 + so4-1"
"742","im-8,1 + so4-2"
"743","im-8,1 + tcb"
"744","im-8,1 + tfa-3[f]"
"745","im-8,1 + tfa"
"746","im-8,2 + po2-o2,o2"
"747","im-8,4 + po2-o4,o4"
"748","im-8,8 + ac"
"749","im-8,8 + no3"
"750","im-8,8 + ntf2"
"751","im-8,8 + po2-o8i,o8i"
"752","im-8chch(E)8,1 + ntf2"
"753","im-8chch(Z)1chch(Z)5,1 + ntf2"
"754","im-8chch(Z)8,1 + ntf2"
"755","im-8i,8i + ac"
"756","im-8i,8i + no3"
"757","im-8i,8i + ntf2"
"758","im-8i,8i + po2-o8i,o8i"
"759","im-9,1 + ntf2"
"760","im-9,1 + pf6"
"761","im-9,9 + ntf2"
"762","im-[2o]21,1 + bf3-1[f]"
"763","im-[2o]21,1 + bf3-2[f]"
"764","im-[2o]21,1 + bf4"
"765","im-[2o]21,1 + cl"
"766","im-[2o]21,1 + pf6"
"767","im-[2o]21,1 + po2-o1,o1"
"768","im-[2o]21,1 + so3-1"
"769","im-[2o]31,1 + po2-o1,o1"
"770","im-[2o]31,1 + so3-1"
"771","im-a,1,1 + bf4"
"772","im-a,10 + dca"
"773","im-a,12 + dca"
"774","im-a,14 + dca"
"775","im-a,1 + al(ohfip)4"
"776","im-a,1 + bf3-3icn"
"777","im-a,1 + br"
"778","im-a,1 + cl"
"779","im-a,1 + dca"
"780","im-a,1 + ntf2"
"781","im-a,2 + br"
"782","im-a,3 + br"
"783","im-a,4 + dca"
"784","im-a,6 + dca"
"785","im-a,8 + dca"
"786","im-a,a + bf3-3icn"
"787","im-a,a + br"
"788","im-a,a + cl"
"789","im-a,a + ntf2"
"790","im-c,1,1 + bf4"
"791","im-c7,1 + ntf2"
"792","im-ch,1 + ntf2"
"793","im-chc(ch3)2,1 + bf4"
"794","im-cp,1 + ntf2"
"795","im-cp,4 + ntf2"
"796","im-moxm,10 + ntf2"
"797","im-moxm,11 + ntf2"
"798","im-moxm,12 + ntf2"
"799","im-moxm,1 + ntf2"
"800","im-moxm,2 + ntf2"
"801","im-moxm,3 + ntf2"
"802","im-moxm,4 + ntf2"
"803","im-moxm,5 + ntf2"
"804","im-moxm,6 + ntf2"
"805","im-moxm,7 + ntf2"
"806","im-moxm,8 + ntf2"
"807","im-moxm,9 + ntf2"
"808","im-v,10 + dca"
"809","im-v,1 + i"
"810","im-v,2 + i"
"811","im-v,3 + i"
"812","im-v,4 + i"
"813","im-v,8 + dca"
"814","im-v,a + dca"
"815","im-v,a + i"
"816","im + 4ac"
"817","im + 5ac"
"818","im + 6ac"
"819","im + 7ac"
"820","mo-1 + bf4"
"821","mo-1 + for"
"822","mo-2,1 + dca"
"823","mo-2,1 + po3h-2"
"824","mo-2,1 + so4-2"
"825","mo-2 + bf4"
"826","mo-2 + for"
"827","mo-2o1(3[f]chf2),1 + ntf2"
"828","mo-2o1,1 + bf3-1[f]"
"829","mo-2o1,1 + bf3-2[f]"
"830","mo-2o1,1 + bf3-3[f]"
"831","mo-2o1,1 + fap"
"832","mo-2o1,1 + ntf2"
"833","mo-2o2,1 + ntf2"
"834","mo-3,1 + dca"
"835","mo-3oh,1 + ntf2"
"836","mo-4,1 + al(ohfip)4"
"837","mo-4,1 + bf3-1[f]"
"838","mo-4,1 + bf3-2[f]"
"839","mo-4,1 + ccn3"
"840","mo-4,1 + dca"
"841","mo-4,1 + ntf2"
"842","mo-4,1 + po3h-4"
"843","mo-4,1 + so4-4"
"844","mo-5,1 + dca"
"845","mo-6,1 + dca"
"846","mo-6,1 + fsa"
"847","mo-6,1 + ntf2"
"848","mo-6,1 + po3h-6"
"849","mo-7,1 + dca"
"850","mo-8,1 + dca"
"851","mo-8,1 + po3h-8"
"852","mo-9,1 + dca"
"853","mo-a,1 + ntf2"
"854","mo-a,2 + ntf2"
"855","mo + for"
"856","n-1(1[1])coo1 + bf4"
"857","n-1(1[1])coo1 + scn"
"858","n-1(1[1])coo2 + no3"
"859","n-1(4i[1])coo1 + no3"
"860","n-1,1,1,1 + bala"
"861","n-1,1,1,1 + gly"
"862","n-1,1,1,1 + oh"
"863","n-1,1,1 + h2po4"
"864","n-1,1 + for"
"865","n-1,1 + hso4"
"866","n-10,10,1,1 + herbicide-2,4-DP"
"867","n-10,2,2,2 + ntf2"
"868","n-10,3i,1,1 + ntf2"
"869","n-12,1,1,1 + herbicide-2,4-DP"
"870","n-12,2,2,2 + ntf2"
"871","n-14,1,1,1 + herbicide-2,4-DP"
"872","n-14,2,2,2 + ntf2"
"873","n-18,1,1,1 + herbicide-2,4-DP"
"874","n-1 + for"
"875","n-1coo1,2,2,1 + so4-1"
"876","n-1coo1,4,2,2 + so4-4"
"877","n-1coo1,a,2,2 + ntf2"
"878","n-1coo12,1,1,1 + dca"
"879","n-1coo12,1,1,1 + la"
"880","n-1coo14,1,1,1 + la"
"881","n-1coo16,1,1,1 + la"
"882","n-1coo1 + no3"
"883","n-1coo2,2,1,1 + so4-2"
"884","n-1coo2,2,2,2 + ntf2"
"885","n-1coo2,2,2,2 + so4-2"
"886","n-1coo2,3,3,3 + ntf2"
"887","n-1coo2,4,1,1 + so4-4"
"888","n-1coo2,4,4,4 + bf4"
"889","n-1coo2,4,4,4 + dca"
"890","n-1coo2,4,4,4 + ntf2"
"891","n-1coo2,5,1,1 + ntf2"
"892","n-1coo2,6,1,1 + ntf2"
"893","n-1coo2,a,1,1 + ntf2"
"894","n-1coo6,1,1,1 + bf4"
"895","n-1coo6,1,1,1 + dca"
"896","n-1cooh,1,1,1 + ntf2"
"897","n-1dmsodmsph,1,1,1 + ntf2"
"898","n-1o1,1,1,1 + ntf2"
"899","n-1o1,2,2,2 + dca"
"900","n-1o1,2,2,2 + ntf2"
"901","n-1o2,2odoe,1,1 + ntf2"
"902","n-1o3,2odoe,1,1 + ntf2"
"903","n-1o4,2odoe,1,1 + ntf2"
"904","n-1o5,2odoe,1,1 + ntf2"
"905","n-1o6,2odoe,1,1 + ntf2"
"906","n-1o7,2odoe,1,1 + ntf2"
"907","n-1o8,2odoe,1,1 + ntf2"
"908","n-1o9,2odoe,1,1 + ntf2"
"909","n-1o[10],2odoe,1,1 + ntf2"
"910","n-1o[11],2odoe,1,1 + ntf2"
"911","n-1o[12],2odoe,1,1 + ntf2"
"912","n-1ph,2,2,2 + tfa"
"913","n-2,1,1,1 + tsac"
"914","n-2,1,1 + ac-ph"
"915","n-2,1,1 + ac"
"916","n-2,1,1 + for"
"917","n-2,2,1 + otf"
"918","n-2,2,1 + so3-1"
"919","n-2,2,2,1 + so4-1"
"920","n-2,2,2,2 + ala"
"921","n-2,2,2,2 + bala"
"922","n-2,2,2,2 + im41"
"923","n-2,2,2,2 + npfso2f"
"924","n-2,2,2,2 + oh"
"925","n-2,2,2,2 + so4-1,1[f],chf2"
"926","n-2,2,2,2 + so4-1,1[f]"
"927","n-2,2,2,2 + so4-1,3[f],chf2"
"928","n-2,2,2,2 + tsac"
"929","n-2,2,2 + ac"
"930","n-2,2,2 + for"
"931","n-2,2,2 + h2po4"
"932","n-2,2,2 + hso4"
"933","n-2,2,2 + ntf2"
"934","n-2,2,2 + otf"
"935","n-2,2,2 + po2-o4,o4"
"936","n-2,2,2 + so3-1"
"937","n-2,2,2 + tfa-2[f]"
"938","n-2,2,2 + tfa-4[f]"
"939","n-2,2,2 + tfa-6[f]"
"940","n-2,2,2 + tfa"
"941","n-2,2 + ac"
"942","n-2,2 + for"
"943","n-2,2 + hso4"
"944","n-2,2 + po2-o4,o4"
"945","n-2 + 1ac"
"946","n-2 + 2ac"
"947","n-2 + for"
"948","n-2 + glyc"
"949","n-2 + hso4"
"950","n-2 + la"
"951","n-2 + no3"
"952","n-2coo1,1,1,1 + ntf2"
"953","n-2coo1,2,1,1 + ntf2"
"954","n-2coo1ph,1,1,1 + ntf2"
"955","n-2dma,1,1 + ac"
"956","n-2eh,2eh,1,1 + 1ac"
"957","n-2eh,2eh,1,1 + ac"
"958","n-2eh,2eh,1,1 + for"
"959","n-2eh,2eh,1,1 + hso4"
"960","n-2eh,2eh,1,1 + so3-1"
"961","n-2eh,2eh,1,1 + tfa"
"962","n-2n3,1,1,1 + dca"
"963","n-2n3,2,1,1 + dca"
"964","n-2n3,4,1,1 + dca"
"965","n-2n3,a,1,1 + dca"
"966","n-2nh2 + ac"
"967","n-2nh2 + for"
"968","n-2nh2 + po2-o4,o4"
"969","n-2o1,1,1,1 + bf3-3[f]"
"970","n-2o1,1,1,1 + bf4"
"971","n-2o1,1,1,1 + ntf2"
"972","n-2o1,1o1,1,1 + bf4"
"973","n-2o1,1o1,1,1 + ntf2"
"974","n-2o1,2,1,1 + bf3-1[f]"
"975","n-2o1,2,1,1 + bf3-2[f]"
"976","n-2o1,2,1,1 + bf3-3[f]"
"977","n-2o1,2,1,1 + bf3-4[f]"
"978","n-2o1,2,1,1 + bf4"
"979","n-2o1,2,1,1 + fap"
"980","n-2o1,2,1,1 + ntf2"
"981","n-2o1,2,2,1 + bf3-1[f]"
"982","n-2o1,2,2,1 + bf3-2[f]"
"983","n-2o1,2,2,1 + bf3-2[f]o1[f]"
"984","n-2o1,2,2,1 + bf3-3[f]"
"985","n-2o1,2,2,1 + bf3-4[f]"
"986","n-2o1,2,2,1 + bf4"
"987","n-2o1,2,2,1 + ntf2"
"988","n-2o1,2,2,1 + tfesi"
"989","n-2o1,2,2,2 + bf3-1[f]"
"990","n-2o1,2,2,2 + bf3-2[f]"
"991","n-2o1,2,2,2 + bf3-3[f]"
"992","n-2o1,2,2,2 + bf3-4[f]"
"993","n-2o1,2,2,2 + ntf2"
"994","n-2o1,2o1,1,1 + bf4"
"995","n-2o1,2o1,1,1 + ntf2"
"996","n-2o1 + for"
"997","n-2o2,1o1,1,1 + bf4"
"998","n-2o2,1o1,1,1 + ntf2"
"999","n-2o2,2,2,2 + ntf2"
"1000","n-2o2,2o1,1,1 + ac"
"1001","n-2o2,2o1,1,1 + bf4"
"1002","n-2o2,2o1,1,1 + ntf2"
"1003","n-2o2,2o2,1,1 + bf4"
"1004","n-2o2,2o2,1,1 + ntf2"
"1005","n-2o2,4,4,4 + ntf2"
"1006","n-2o2,5,5,5 + ntf2"
"1007","n-2o2oh,2o2oh + for"
"1008","n-2o2oh,2o2oh + hso4"
"1009","n-2o2oh,2o2oh + no3"
"1010","n-2o2oh,2o2oh + tfa"
"1011","n-2o2oh,[2o]22oh,13,1 + so4-1"
"1012","n-2o2oh,[2o]22oh,13,1 + so4-[2o]21"
"1013","n-2o2oh + ac"
"1014","n-2o2oh + for"
"1015","n-2o2oh + la"
"1016","n-2oh,1,1,1 + 1ac"
"1017","n-2oh,1,1,1 + 2ac"
"1018","n-2oh,1,1,1 + 4ac"
"1019","n-2oh,1,1,1 + acsul"
"1020","n-2oh,1,1,1 + ala"
"1021","n-2oh,1,1,1 + bala"
"1022","n-2oh,1,1,1 + bes"
"1023","n-2oh,1,1,1 + biot"
"1024","n-2oh,1,1,1 + capso"
"1025","n-2oh,1,1,1 + dca"
"1026","n-2oh,1,1,1 + gly"
"1027","n-2oh,1,1,1 + im44"
"1028","n-2oh,1,1,1 + la"
"1029","n-2oh,1,1,1 + mal"
"1030","n-2oh,1,1,1 + mopso"
"1031","n-2oh,1,1,1 + ntf2"
"1032","n-2oh,1,1,1 + pro"
"1033","n-2oh,1,1,1 + sac"
"1034","n-2oh,1,1,1 + ser"
"1035","n-2oh,1,1,1 + so4-1"
"1036","n-2oh,1,1,1 + vitaminC"
"1037","n-2oh,1 + 1ac"
"1038","n-2oh,1 + 2ac"
"1039","n-2oh,1 + 2aci"
"1040","n-2oh,1 + 3ac"
"1041","n-2oh,1 + ac"
"1042","n-2oh,1 + for"
"1043","n-2oh,1ph,1,1 + ntf2"
"1044","n-2oh,2,1,1 + so3-4"
"1045","n-2oh,2,1,1 + so4-2"
"1046","n-2oh,2,2 + otf"
"1047","n-2oh,2,2 + tfa"
"1048","n-2oh,2br,1,1 + ntf2"
"1049","n-2oh,2oh,1 + ac"
"1050","n-2oh,2oh,1 + la"
"1051","n-2oh,2oh,2oh,1 + so4-1"
"1052","n-2oh,2oh,2oh + 3ac"
"1053","n-2oh,2oh,2oh + ac"
"1054","n-2oh,2oh,2oh + for"
"1055","n-2oh,2oh,2oh + la"
"1056","n-2oh,2oh,2oh + mal"
"1057","n-2oh,2oh + 1ac"
"1058","n-2oh,2oh + 3ac"
"1059","n-2oh,2oh + ac"
"1060","n-2oh,2oh + for"
"1061","n-2oh,2oh + la"
"1062","n-2oh,2oh + mal"
"1063","n-2oh,2oh + po2-o4,o4"
"1064","n-2oh,2oh + so3-1"
"1065","n-2oh,2oh + so3-nh2"
"1066","n-2oh,3,1,1 + ntf2"
"1067","n-2oh,3i,1,1 + ntf2"
"1068","n-2oh,8,1,1 + ntf2"
"1069","n-2oh,8i,1,1 + ntf2"
"1070","n-2oh,ph + 1ac"
"1071","n-2oh,ph + 2ac"
"1072","n-2oh,ph + 3ac"
"1073","n-2oh,ph + 4ac"
"1074","n-2oh + 3ac"
"1075","n-2oh + ac"
"1076","n-2oh + for"
"1077","n-2oh + hso4"
"1078","n-2oh + la"
"1079","n-2oh + mal"
"1080","n-2oh + no3"
"1081","n-2ono2,1,1,1 + dca"
"1082","n-2oso3h,1,1,1 + ntf2"
"1083","n-2oso3h,2,2,2 + ntf2"
"1084","n-2oso3h,6,6,6 + ntf2"
"1085","n-2oso3h,8,8,8 + ntf2"
"1086","n-3(1[f]),2,2,1 + ntf2"
"1087","n-3,1,1,1 + c1c2"
"1088","n-3,1,1,1 + ntf2"
"1089","n-3,1,1,1 + tsac"
"1090","n-3,2,1,1 + al(ohfip)4"
"1091","n-3,2,1,1 + al2br7"
"1092","n-3,2,1,1 + ntf2"
"1093","n-3,2,2,1 + ntf2"
"1094","n-3,2,2,1 + tfesi"
"1095","n-3,3,2,1 + ntf2"
"1096","n-3,3,3,3 + oh"
"1097","n-3,3,3,3 + so4-4"
"1098","n-3,3 + scn"
"1099","n-3,3i,1,1 + ntf2"
"1100","n-3 + ac"
"1101","n-3 + for"
"1102","n-3 + no3"
"1103","n-3cooh,1,1,1 + ntf2"
"1104","n-3i,1,1,1 + tsac"
"1105","n-3i,3i,1 + ac"
"1106","n-3i,3i,1 + for"
"1107","n-3i,3i,1 + hf2"
"1108","n-3i,3i,2 + ac"
"1109","n-3i,3i,2 + for"
"1110","n-3i,3i,2 + hf2"
"1111","n-3o1 + ac"
"1112","n-3oh[2](cl),1,1,1 + ntf2"
"1113","n-3oh[2] + for"
"1114","n-3oh + ac"
"1115","n-3oh + for"
"1116","n-3oh + mal"
"1117","n-3oh + tfa"
"1118","n-3oso3h,1,1,1 + ntf2"
"1119","n-3so3h,4i + hso4"
"1120","n-4,1,1,1 + ntf2"
"1121","n-4,2,1,1 + bf3-1[f]"
"1122","n-4,2,1,1 + bf3-2[f]"
"1123","n-4,2,1,1 + ntf2"
"1124","n-4,2,1,1 + so4-2"
"1125","n-4,2,2,1 + al2br7"
"1126","n-4,2,2,1 + bf3-2[f]o1[f]"
"1127","n-4,2,2,1 + ntf2"
"1128","n-4,2,2,1 + tfesi"
"1129","n-4,2,2,2 + ac"
"1130","n-4,3,1,1 + al2br7"
"1131","n-4,3,1,1 + ntf2"
"1132","n-4,3i,1,1 + ntf2"
"1133","n-4,4,4,1 + al(ohfip)4"
"1134","n-4,4,4,1 + dca"
"1135","n-4,4,4,1 + ntf2"
"1136","n-4,4,4,4 + al(ohfip)4"
"1137","n-4,4,4,4 + bala"
"1138","n-4,4,4,4 + behss"
"1139","n-4,4,4,4 + bes"
"1140","n-4,4,4,4 + bf2ox"
"1141","n-4,4,4,4 + capso"
"1142","n-4,4,4,4 + croc"
"1143","n-4,4,4,4 + gly"
"1144","n-4,4,4,4 + mopso"
"1145","n-4,4,4,4 + oh"
"1146","n-4,4,4,4 + phen-no2[2],no2[4],no2[6]"
"1147","n-4,4,4,4 + so3-4[f]"
"1148","n-4,4,4,4 + so3-8[f]"
"1149","n-4,4,4,4 + so4-1,1[f],chf2"
"1150","n-4,4,4,4 + so4-1,3[f],chf2"
"1151","n-4,4,4,4 + val"
"1152","n-4,4,4 + no3"
"1153","n-4,4 + for"
"1154","n-4,4 + po2-o4,o4"
"1155","n-4 + ac"
"1156","n-4 + for"
"1157","n-4 + hso4"
"1158","n-4 + no3"
"1159","n-4 + scn"
"1160","n-4i + for"
"1161","n-4oso3h,1,1,1 + ntf2"
"1162","n-4s + scn"
"1163","n-4so3h,4i + hso4"
"1164","n-5,2,1,1 + ntf2"
"1165","n-5,2,2,2 + al(ohfip)4"
"1166","n-5,2,2,2 + al2br7"
"1167","n-5,2,2,2 + ntf2"
"1168","n-5,5,5,5 + behss"
"1169","n-5,5,5,5 + c1c2"
"1170","n-5,5,5,5 + ntf2"
"1171","n-5,5,5,5 + tsac"
"1172","n-5 + for"
"1173","n-5i + for"
"1174","n-6,1,1,1 + ntf2"
"1175","n-6,2,2,2 + dca"
"1176","n-6,2,2,2 + ntf2"
"1177","n-6,3i,1,1 + ntf2"
"1178","n-6,4,4,4 + ntf2"
"1179","n-6,6,6,2 + al(ohfip)4"
"1180","n-6,6,6,2 + ntf2"
"1181","n-6,6,6,6 + behss"
"1182","n-6,6,6,6 + ntf2"
"1183","n-6,6,6,6 + ph-coo"
"1184","n-7,1,1,1 + ntf2"
"1185","n-7,2,1,1 + ntf2"
"1186","n-7,2,2,2 + ntf2"
"1187","n-7,3i,3i,2 + ntf2"
"1188","n-7,4,4,4 + ntf2"
"1189","n-7,7,7,7 + behss"
"1190","n-7,7,7,7 + cl"
"1191","n-7,7,7,7 + ntf2"
"1192","n-8,1,1,1 + ntf2"
"1193","n-8,2,2,2 + dca"
"1194","n-8,2,2,2 + fsa"
"1195","n-8,2,2,2 + ntf2"
"1196","n-8,4,4,4 + ntf2"
"1197","n-8,4,4,4 + otf"
"1198","n-8,8,8,1 + al(ohfip)4"
"1199","n-8,8,8,1 + cl"
"1200","n-8,8,8,1 + ntf2"
"1201","n-8,8,8,1 + so4-1,1[f],chf2"
"1202","n-8,8,8,1 + so4-1,1[f]"
"1203","n-8,8,8,1 + so4-1,3[f],chf2"
"1204","n-8,8,8,1 + tfa"
"1205","n-8,8,8,1 + tfpb"
"1206","n-8,8,8,8 + behss"
"1207","n-8,8,8 + 8ac-6[2]"
"1208","n-8,8,8 + ac-2ph"
"1209","n-8,8,8 + naphthoate2"
"1210","n-8,8,8 + ph-coo[1],4t[4]"
"1211","n-[2o]21,1,1,1 + ntf2"
"1212","n-[2o]21,2,1,1 + ntf2"
"1213","n-[2o]21,[2o]21,[2o]21,2 + ntf2"
"1214","n-a,1,1,1 + tsac"
"1215","n-a,a + ac"
"1216","n-a,a + for"
"1217","n-a,a + mal"
"1218","n-ch,10,1,1 + ac"
"1219","n-ch,12,1,1 + ac"
"1220","n-ch,2,1,1 + ac"
"1221","n-ch,4,1,1 + ac-[o2]2o1"
"1222","n-ch,4,1,1 + ac-o1"
"1223","n-ch,4,1,1 + ac-o2"
"1224","n-ch,4,1,1 + ac-o2o1"
"1225","n-ch,4,1,1 + ac"
"1226","n-ch,4,1,1 + for"
"1227","n-ch,6,1,1 + ac-[o2]2o1"
"1228","n-ch,6,1,1 + ac-o1"
"1229","n-ch,6,1,1 + ac-o2"
"1230","n-ch,6,1,1 + ac-o2o1"
"1231","n-ch,6,1,1 + ac"
"1232","n-ch,6,1,1 + for"
"1233","n-ch,8,1,1 + ac-[o2]2o1"
"1234","n-ch,8,1,1 + ac-o1"
"1235","n-ch,8,1,1 + ac-o2"
"1236","n-ch,8,1,1 + ac-o2o1"
"1237","n-ch,8,1,1 + ac"
"1238","n-ch,8,1,1 + for"
"1239","n-moxm,10,1,1 + ntf2"
"1240","n-moxm,11,1,1 + ntf2"
"1241","n-moxm,2,1,1 + ntf2"
"1242","n-moxm,2,2,1 + ntf2"
"1243","n-moxm,2,2,2 + ntf2"
"1244","n-moxm,4,1,1 + ntf2"
"1245","n-moxm,6,1,1 + ntf2"
"1246","n-moxm,7,1,1 + ntf2"
"1247","n-moxm,8,1,1 + ntf2"
"1248","n-moxm,9,1,1 + ntf2"
"1249","n-nh2,1cch,1,1 + dca"
"1250","n-nh2,1cch,1,1 + ncnno2"
"1251","n-nh2,1cn,1,1 + dca"
"1252","n-nh2,1cn,1,1 + ncnno2"
"1253","n-nh2,2,1,1 + dca"
"1254","n-nh2,2oh,1,1 + dca"
"1255","n-nh2,2oh,1,1 + ncnno2"
"1256","n-nh2,4,1,1 + dca"
"1257","n-nh2,4,1,1 + ncnno2"
"1258","n-nh2,a,1,1 + dca"
"1259","n-nh2,a,1,1 + ncnno2"
"1260","n-ph,1,1,1 + ntf2"
"1261","n=c-o1,1,1 + ntf2"
"1262","n=c-o1,1,1 + otf"
"1263","n=c-o2,1,1 + ntf2"
"1264","n=c-o2,1,1 + otf"
"1265","n=c1-o1,2,2 + ntf2"
"1266","n=c1-o1,2,2 + otf"
"1267","n=c1-o2,1,1 + ntf2"
"1268","n=c1-o2,2,2 + ntf2"
"1269","n=c1-o2,2,2 + otf"
"1270","ox-2o1,1 + bf3-1[f]"
"1271","ox-2o1,1 + bf3-2[f]"
"1272","ox-2o1,1 + bf3-3[f]"
"1273","ox-2o1,1 + bf3-4[f]"
"1274","ox-2o1,1 + bf4"
"1275","ox-2o1,1 + ntf2"
"1276","ox-3,1 + ntf2"
"1277","ox-3f,1 + ntf2"
"1278","ox-4,1 + bf3-1[f]"
"1279","ox-4,1 + bf3-2[f]"
"1280","ox-4,1 + bf4"
"1281","ox-4,1 + ntf2"
"1282","p-10,2,2,2 + pyrazolide-no2[4]"
"1283","p-10,4,4,4 + cl"
"1284","p-10,6,6,6 + acsul"
"1285","p-10,8,8,8 + cl"
"1286","p-12,2,2,2 + ntf2"
"1287","p-12,2,2,2 + pyrrolide-cn[2]"
"1288","p-12,4,4,4 + bf4"
"1289","p-12,4,4,4 + cl"
"1290","p-12,4,4,4 + ntf2"
"1291","p-12,4,4,4 + pyrrolide-cn[2]"
"1292","p-12,4,4,4 + so3-ph-coo1[3],coo1[5]"
"1293","p-12,4,4,4 + triazolide123"
"1294","p-12,6,6,6 + acsul"
"1295","p-12,8,8,8 + cl"
"1296","p-14,4,4,4 + bmb"
"1297","p-14,4,4,4 + bscb"
"1298","p-14,4,4,4 + dbs"
"1299","p-14,4,4,4 + po2-o8i,o8i"
"1300","p-14,6,6,6 + 8ac"
"1301","p-14,6,6,6 + ac-nh1"
"1302","p-14,6,6,6 + ac"
"1303","p-14,6,6,6 + acsul"
"1304","p-14,6,6,6 + ala"
"1305","p-14,6,6,6 + behss"
"1306","p-14,6,6,6 + benzimidazolide-br[6]"
"1307","p-14,6,6,6 + benzimidazolide-s1[2]"
"1308","p-14,6,6,6 + benzimidazolide"
"1309","p-14,6,6,6 + bf4"
"1310","p-14,6,6,6 + bmb"
"1311","p-14,6,6,6 + bmlb"
"1312","p-14,6,6,6 + bob"
"1313","p-14,6,6,6 + br"
"1314","p-14,6,6,6 + bscb"
"1315","p-14,6,6,6 + cl"
"1316","p-14,6,6,6 + cocl4"
"1317","p-14,6,6,6 + cyc"
"1318","p-14,6,6,6 + dbs"
"1319","p-14,6,6,6 + dca"
"1320","p-14,6,6,6 + fap"
"1321","p-14,6,6,6 + fecl4"
"1322","p-14,6,6,6 + fpi"
"1323","p-14,6,6,6 + gdcl6"
"1324","p-14,6,6,6 + gly"
"1325","p-14,6,6,6 + hfps"
"1326","p-14,6,6,6 + ile"
"1327","p-14,6,6,6 + imidazolide-1[2],no2[5]"
"1328","p-14,6,6,6 + imidazolide-cl[4],cl[5]"
