"ID","Label"
"1329","p-14,6,6,6 + imidazolide-cn[4],cn[5]"
"1330","p-14,6,6,6 + imidazolide-no2[4]"
"1331","p-14,6,6,6 + indazolide"
"1332","p-14,6,6,6 + leu"
"1333","p-14,6,6,6 + mncl4"
"1334","p-14,6,6,6 + naph1"
"1335","p-14,6,6,6 + naph2"
"1336","p-14,6,6,6 + ntf2"
"1337","p-14,6,6,6 + ox"
"1338","p-14,6,6,6 + phen-1[2],1[4]"
"1339","p-14,6,6,6 + phen-1[2],1[6]"
"1340","p-14,6,6,6 + phen-1[2]"
"1341","p-14,6,6,6 + phen-1[3]"
"1342","p-14,6,6,6 + phen-1[4]"
"1343","p-14,6,6,6 + phen-1[f][4]"
"1344","p-14,6,6,6 + phen-3i[4]"
"1345","p-14,6,6,6 + phen-4t[4]"
"1346","p-14,6,6,6 + phen-cl[2],cl[4],cl[6]"
"1347","p-14,6,6,6 + phen-cl[2],cl[4]"
"1348","p-14,6,6,6 + phen-cl[2]"
"1349","p-14,6,6,6 + phen-cl[3]"
"1350","p-14,6,6,6 + phen-cl[4]"
"1351","p-14,6,6,6 + phen-no2[4]"
"1352","p-14,6,6,6 + phen-o1[3]"
"1353","p-14,6,6,6 + phen-o1[4]"
"1354","p-14,6,6,6 + phen"
"1355","p-14,6,6,6 + po2-8i,8i"
"1356","p-14,6,6,6 + po2-o8i,o8i"
"1357","p-14,6,6,6 + pyrazolide-cf3[3]"
"1358","p-14,6,6,6 + pyrazolide-no2[4]"
"1359","p-14,6,6,6 + sac"
"1360","p-14,6,6,6 + so3-1"
"1361","p-14,6,6,6 + tetrazolide"
"1362","p-14,6,6,6 + tpes"
"1363","p-14,6,6,6 + triazolide"
"1364","p-14,6,6,6 + triazolide123"
"1365","p-14,6,6,6 + val"
"1366","p-14,8,8,8 + behss"
"1367","p-14,8,8,8 + cl"
"1368","p-16,6,6,6 + acsul"
"1369","p-18,4,4,4 + pyrrolide-cn[2]"
"1370","p-18,4,4,4 + triazolide123"
"1371","p-1o1,1,1,1 + fsa"
"1372","p-1o1,1,1,1 + ntf2"
"1373","p-1o1,2,2,2 + dca"
"1374","p-1o1,2,2,2 + ntf2"
"1375","p-1o1,4,4,4 + triazolide123"
"1376","p-1o2,2,2,2 + triazolide123"
"1377","p-1o2o1,2,2,2 + imidazolide-1[2],no2[5]"
"1378","p-1o2o1,2,2,2 + pyrazolide-no2[4]"
"1379","p-1o2o1,2,2,2 + triazolide123"
"1380","p-1ph,2,2,2 + ntf2"
"1381","p-1pha[4],8,8,8 + bf4"
"1382","p-1pha[4],8,8,8 + no2"
"1383","p-1pha[4],8,8,8 + ntf2"
"1384","p-1pha[4],8,8,8 + pf6"
"1385","p-2,2,2,2 + pyrrolide-cn[2]"
"1386","p-2o1,2,2,2 + dca"
"1387","p-2o1,2,2,2 + ntf2"
"1388","p-2oh,4,4,4 + ntf2"
"1389","p-2oso3h,4,4,4 + ntf2"
"1390","p-2oso3h,8,8,8 + ntf2"
"1391","p-2v,2,2,2 + pyrazolide-no2[4]"
"1392","p-3,1,1,1 + fsa"
"1393","p-3chch2,2,2,2 + ntf2"
"1394","p-3nh2,4,4,4 + ala"
"1395","p-3nh2,4,4,4 + arg"
"1396","p-3nh2,4,4,4 + asn"
"1397","p-3nh2,4,4,4 + asp"
"1398","p-3nh2,4,4,4 + cys"
"1399","p-3nh2,4,4,4 + gln"
"1400","p-3nh2,4,4,4 + glu"
"1401","p-3nh2,4,4,4 + gly"
"1402","p-3nh2,4,4,4 + ile"
"1403","p-3nh2,4,4,4 + leu"
"1404","p-3nh2,4,4,4 + lys"
"1405","p-3nh2,4,4,4 + met"
"1406","p-3nh2,4,4,4 + phe"
"1407","p-3nh2,4,4,4 + pro"
"1408","p-3nh2,4,4,4 + ser"
"1409","p-3nh2,4,4,4 + thr"
"1410","p-3nh2,4,4,4 + tyr"
"1411","p-3nh2,4,4,4 + val"
"1412","p-3oh(oh[2]),8,8,8 + bf4"
"1413","p-3oh(oh[2]),8,8,8 + cl"
"1414","p-3oh(oh[2]),8,8,8 + no2"
"1415","p-3oh(oh[2]),8,8,8 + ntf2"
"1416","p-3oh(oh[2]),8,8,8 + pf6"
"1417","p-4,2,2,2 + dca"
"1418","p-4,2,2,2 + imidazolide-1[2],no2[5]"
"1419","p-4,2,2,2 + po2-o2,o2"
"1420","p-4,2,2,2 + pyrazolide-no2[4]"
"1421","p-4,2,2,2 + pyrrolide-cn[2]"
"1422","p-4,4,4,1 + cl"
"1423","p-4,4,4,1 + dca"
"1424","p-4,4,4,1 + ntf2"
"1425","p-4,4,4,1 + po2-8i,8i"
"1426","p-4,4,4,1 + po2-o1,o1"
"1427","p-4,4,4,1 + so4-1"
"1428","p-4,4,4,1 + so4-12"
"1429","p-4,4,4,2 + po2-o2,o2"
"1430","p-4,4,4,4 + 1ac"
"1431","p-4,4,4,4 + 2ac"
"1432","p-4,4,4,4 + ac"
"1433","p-4,4,4,4 + ala"
"1434","p-4,4,4,4 + bala"
"1435","p-4,4,4,4 + bes"
"1436","p-4,4,4,4 + capso"
"1437","p-4,4,4,4 + for"
"1438","p-4,4,4,4 + gly"
"1439","p-4,4,4,4 + lys"
"1440","p-4,4,4,4 + mopso"
"1441","p-4,4,4,4 + phen-f[2]"
"1442","p-4,4,4,4 + phen-f[3]"
"1443","p-4,4,4,4 + phen-f[4]"
"1444","p-4,4,4,4 + phen"
"1445","p-4,4,4,4 + po2-8i,8i"
"1446","p-4,4,4,4 + po2-o8i,o8i"
"1447","p-4,4,4,4 + pro"
"1448","p-4,4,4,4 + ps2-o2,o2"
"1449","p-4,4,4,4 + sac"
"1450","p-4,4,4,4 + ser"
"1451","p-4,4,4,4 + val"
"1452","p-4,4,4 + bf4"
"1453","p-4i,1,1,1 + fsa"
"1454","p-4i,4i,4i,1 + so3-ph1"
"1455","p-5,2,2,2 + al2br7"
"1456","p-5,2,2,2 + fsa"
"1457","p-5,2,2,2 + ntf2"
"1458","p-6,1,1,1 + ntf2"
"1459","p-6,1,1,1 + tsac"
"1460","p-6,2,2,2 + dca"
"1461","p-6,4,4,4 + cl"
"1462","p-6,4,4,4 + ntf2"
"1463","p-6,6,6,2 + acsul"
"1464","p-6,6,6,3 + acsul"
"1465","p-6,6,6,4 + acsul"
"1466","p-6,6,6,4i + bmb"
"1467","p-6,6,6,4i + bob"
"1468","p-6,6,6,4i + br"
"1469","p-6,6,6,4i + bscb"
"1470","p-6,6,6,6 + acsul"
"1471","p-7,2,2,2 + pyrazolide-no2[4]"
"1472","p-7,6,6,6 + acsul"
"1473","p-8,1,1,1 + po2-8i,8i"
"1474","p-8,2,2,2 + dca"
"1475","p-8,2,2,2 + imidazolide-1[2],no2[5]"
"1476","p-8,2,2,2 + imidazolide-no2[4]"
"1477","p-8,2,2,2 + ntf2"
"1478","p-8,2,2,2 + pyrazolide-no2[4]"
"1479","p-8,2,2,2 + pyrrolide-cn[2]"
"1480","p-8,4,4,4 + bf4"
"1481","p-8,4,4,4 + bmb"
"1482","p-8,4,4,4 + bscb"
"1483","p-8,4,4,4 + cl"
"1484","p-8,4,4,4 + dca"
"1485","p-8,4,4,4 + ntf2"
"1486","p-8,4,4,4 + otf"
"1487","p-8,4,4,4 + pf6"
"1488","p-8,4,4,4 + po2-o8i,o8i"
"1489","p-8,4,4,4 + scn"
"1490","p-8,4,4,4 + so3-ph1"
"1491","p-8,4,4,4 + tfa"
"1492","p-8,6,6,6 + acsul"
"1493","p-8,8,8,1 + ntf2"
"1494","p-8,8,8,3 + cl"
"1495","p-8,8,8,4 + cl"
"1496","p-8,8,8,5 + cl"
"1497","p-8,8,8,6 + cl"
"1498","p-8,8,8,7 + cl"
"1499","p-8,8,8,8 + br"
"1500","p-8,8,8,8 + cl"
"1501","p-8,8,8,8 + ntf2"
"1502","p-8,8,8,8 + po2-o8i,o8i"
"1503","p-8,8,8,8 + tb"
"1504","p-9,2,2,2 + pyrazolide-no2[4]"
"1505","p-9,8,8,8 + cl"
"1506","p-a,1,1,1 + ntf2"
"1507","p-a,1,1,1 + tfa"
"1508","p-a,4,4,4 + ntf2"
"1509","pip-1 + bf4"
"1510","pip-1 + tfa-2[f]"
"1511","pip-1 + tfa-4[f]"
"1512","pip-1 + tfa-6[f]"
"1513","pip-1 + tfa"
"1514","pip-1cn,1 + ntf2"
"1515","pip-1coo1,2 + ntf2"
"1516","pip-1o1,1 + ntf2"
"1517","pip-1o1,2 + ntf2"
"1518","pip-2,1 + po3h-2"
"1519","pip-2,1 + so4-2"
"1520","pip-2o1,1,1[3] + ntf2"
"1521","pip-2o1,1,1[3] + otf"
"1522","pip-2o1,1,1[3] + tfa"
"1523","pip-2o1,1 + bf3-1[f]"
"1524","pip-2o1,1 + bf3-2[f]"
"1525","pip-2o1,1 + bf3-3[f]"
"1526","pip-2o1,1 + bf3-4[f]"
"1527","pip-2o1,1 + bf4"
"1528","pip-2o1,1 + fap"
"1529","pip-2o1,1 + ntf2"
"1530","pip-2o1,1 + otf"
"1531","pip-2o1,1 + tfa"
"1532","pip-2o1,2 + ntf2"
"1533","pip-2o1,2o1 + ntf2"
"1534","pip-2o1,2o2 + ntf2"
"1535","pip-2oh,1 + ntf2"
"1536","pip-2oh,2 + ntf2"
"1537","pip-3(1[f]),1 + ntf2"
"1538","pip-3,1 + c1c2"
"1539","pip-3,1 + fsa"
"1540","pip-3,1 + npfso2f"
"1541","pip-3,1 + ntf2"
"1542","pip-3,1 + tfesi"
"1543","pip-3,1 + tsac"
"1544","pip-3cn,1 + ntf2"
"1545","pip-3cn,1 + scn"
"1546","pip-3oh,1 + ntf2"
"1547","pip-3oh,1 + scn"
"1548","pip-3oh,2 + ntf2"
"1549","pip-4,1,1[3] + ntf2"
"1550","pip-4,1 + bf3-1[f]"
"1551","pip-4,1 + dca"
"1552","pip-4,1 + ntf2"
"1553","pip-4,1 + otf"
"1554","pip-4,1 + po3h-4"
"1555","pip-4,1 + scn"
"1556","pip-4,1 + tcb"
"1557","pip-4,2 + ntf2"
"1558","pip-4i,1 + ntf2"
"1559","pip-5,1 + ntf2"
"1560","pip-5,2 + ntf2"
"1561","pip-6,1,1[3] + ntf2"
"1562","pip-6,1 + ntf2"
"1563","pip-6,1 + po3h-6"
"1564","pip-7,1 + ntf2"
"1565","pip-8,1 + ntf2"
"1566","pip-8,1 + po3h-8"
"1567","pip-[2o]21,1,1[3] + ntf2"
"1568","pip-[2o]21,1,1[3] + otf"
"1569","pip-[2o]21,1,1[3] + tfa"
"1570","pip-[2o]21,1 + ntf2"
"1571","pip-[2o]21,[2o]21 + ntf2"
"1572","pip-a,1 + ntf2"
"1573","pip-a,a + ntf2"
"1574","pip + ntf2"
"1575","pipz-2,2 + so4-1,3[f],chf2"
"1576","pipz-2 + 1ac"
"1577","pphin-4,1 + ntf2"
"1578","pphin-ph,4 + ntf2"
"1579","pphol-4,1 + ntf2"
"1580","pphol-ph,4 + ntf2"
"1581","py(D)-2D + fap"
"1582","py-1,1[3] + so4-1"
"1583","py-1,2[2] + so4-1"
"1584","py-10,py[4] + ntf2"
"1585","py-10 + fecl4"
"1586","py-10 + ntf2"
"1587","py-10cn + ntf2"
"1588","py-12 + ntf2"
"1589","py-16 + ntf2"
"1590","py-1[4] + hso4"
"1591","py-1 + so4-1"
"1592","py-1ch + ntf2"
"1593","py-1cn,1[2],1[5] + ntf2"
"1594","py-1cn,1[3] + ntf2"
"1595","py-1cn,1[4] + ntf2"
"1596","py-1coo2 + ntf2"
"1597","py-1o1,dma[4] + ntf2"
"1598","py-1o2,dma[4] + ntf2"
"1599","py-1o3,dma[4] + ntf2"
"1600","py-1o4,dma[4] + ntf2"
"1601","py-1o5,dma[4] + ntf2"
"1602","py-1o6,dma[4] + ntf2"
"1603","py-1o7,dma[4] + ntf2"
"1604","py-1o8,dma[4] + ntf2"
"1605","py-1o9,dma[4] + ntf2"
"1606","py-1ph,1[2] + ntf2"
"1607","py-1ph,1[3] + ntf2"
"1608","py-1ph,1[4] + ntf2"
"1609","py-1ph + ntf2"
"1610","py-2,1[2] + ntf2"
"1611","py-2,1[3] + ntf2"
"1612","py-2,1[3] + so3-4[f]"
"1613","py-2,1[3] + so4-2"
"1614","py-2,1[3] + tfa-3[f]"
"1615","py-2,1[4] + ntf2"
"1616","py-2,1[4] + so3-4[f]"
"1617","py-2,1[f][3] + ntf2"
"1618","py-2,1[f][4] + ntf2"
"1619","py-2,2[2] + ntf2"
"1620","py-2,2[2] + so4-2"
"1621","py-2,3[2] + ntf2"
"1622","py-2,4[2] + ntf2"
"1623","py-2,5[2] + ntf2"
"1624","py-2,6[2] + ntf2"
"1625","py-2,7[2] + ntf2"
"1626","py-2,8[2] + ntf2"
"1627","py-2,cn[2] + ntf2"
"1628","py-2,cn[2] + so4-2"
"1629","py-2,cn[3] + ntf2"
"1630","py-2,cn[3] + so4-2"
"1631","py-2,cn[4] + ntf2"
"1632","py-2,cn[4] + so4-2"
"1633","py-2,coo2[3] + so4-2"
"1634","py-2 + dca"
"1635","py-2 + fap"
"1636","py-2 + ntf2"
"1637","py-2 + otf"
"1638","py-2 + so4-1,3[f],chf2"
"1639","py-2 + so4-2"
"1640","py-2cn + ntf2"
"1641","py-2o1 + ntf2"
"1642","py-2oh + dca"
"1643","py-2oh + ntf2"
"1644","py-3,1[3] + ntf2"
"1645","py-3,1[3] + pf6"
"1646","py-3 + bf4"
"1647","py-3 + ntf2"
"1648","py-3cn,1[2],1[5] + ntf2"
"1649","py-3cn,1[2] + ntf2"
"1650","py-3cn,1[3] + ntf2"
"1651","py-3cn,1[4] + ntf2"
"1652","py-3cn,2[2] + ntf2"
"1653","py-3cn,2[4] + ntf2"
"1654","py-3cn,coo1[3] + ntf2"
"1655","py-3cn + dca"
"1656","py-3cn + ntf2"
"1657","py-3oh + ntf2"
"1658","py-4,1[2],1[3] + ntf2"
"1659","py-4,1[2] + bf4"
"1660","py-4,1[2] + ntf2"
"1661","py-4,1[3],1[5] + ntf2"
"1662","py-4,1[3] + bf4"
"1663","py-4,1[3] + ccn3"
"1664","py-4,1[3] + dca"
"1665","py-4,1[3] + fap"
"1666","py-4,1[3] + ntf2"
"1667","py-4,1[3] + otf"
"1668","py-4,1[3] + tcb"
"1669","py-4,1[3] + tdi"
"1670","py-4,1[4] + alcl4"
"1671","py-4,1[4] + bf4"
"1672","py-4,1[4] + ccn3"
"1673","py-4,1[4] + ntf2"
"1674","py-4,1[4] + scn"
"1675","py-4,cn[3] + ntf2"
"1676","py-4,cn[4] + ntf2"
"1677","py-4,coo4[3] + ntf2"
"1678","py-4,dma[4] + ntf2"
"1679","py-4 + al(ohfip)4"
"1680","py-4 + alcl4"
"1681","py-4 + bf4"
"1682","py-4 + dca"
"1683","py-4 + no3"
"1684","py-4 + ntf2"
"1685","py-4 + otf"
"1686","py-4 + scn"
"1687","py-4 + so4-1,3[f],chf2"
"1688","py-4i,1[3] + ntf2"
"1689","py-4so3h + hso4"
"1690","py-4so3h + otf"
"1691","py-5 + ntf2"
"1692","py-5cn,1[2] + ntf2"
"1693","py-5cn,1[3] + ntf2"
"1694","py-5cn,1[4] + ntf2"
"1695","py-5cn + ntf2"
"1696","py-6,1[3],1[5] + ntf2"
"1697","py-6,1[3],dma[4] + ntf2"
"1698","py-6,1[3] + ntf2"
"1699","py-6,1[4] + alcl4"
"1700","py-6,1[4] + ntf2"
"1701","py-6,2[2],1[3],1[5] + ntf2"
"1702","py-6,3[2],2[3],2[5] + ntf2"
"1703","py-6,cn[3] + ntf2"
"1704","py-6,cn[4] + ntf2"
"1705","py-6,dma[4] + ntf2"
"1706","py-6 + alcl4"
"1707","py-6 + bf4"
"1708","py-6 + ntf2"
"1709","py-6 + scn"
"1710","py-7 + ntf2"
"1711","py-8,1[2],1[3] + ntf2"
"1712","py-8,1[2] + ntf2"
"1713","py-8,1[3],1[5] + ntf2"
"1714","py-8,1[3] + alcl4"
"1715","py-8,1[3] + bf4"
"1716","py-8,1[3] + ntf2"
"1717","py-8,1[4] + alcl4"
"1718","py-8,1[4] + bf4"
"1719","py-8,1[4] + ntf2"
"1720","py-8,1[4] + otf"
"1721","py-8,cn[3] + ntf2"
"1722","py-8,cn[4] + ntf2"
"1723","py-8 + alcl4"
"1724","py-8 + bf4"
"1725","py-8 + ntf2"
"1726","py-8 + scn"
"1727","py-[2o]21 + cl"
"1728","py-[2o]21 + ntf2"
"1729","py-[2o]31 + cl"
"1730","py-[2o]31 + ntf2"
"1731","py-[2o]41 + cl"
"1732","py-moxm,1[2] + ntf2"
"1733","py-moxm,4t[3] + ntf2"
"1734","py-moxm + ntf2"
"1735","py + 1ac"
"1736","py + ac"
"1737","py + for"
"1738","pyr-1(o)pyr + ntf2"
"1739","pyr-1,1 + im41"
"1740","pyr-1,1 + tsac"
"1741","pyr-10,1 + ntf2"
"1742","pyr-1 + bf4"
"1743","pyr-1 + for"
"1744","pyr-1 + hso4"
"1745","pyr-1ch,1 + ntf2"
"1746","pyr-1dmsodmsph,1 + ntf2"
"1747","pyr-1o1,1 + bf3-1[f]"
"1748","pyr-1o1,1 + bf3-2[f]"
"1749","pyr-1o1,1 + bf4"
"1750","pyr-1o1,1 + fsa"
"1751","pyr-1o1,1 + ntf2"
"1752","pyr-1ph,1 + ntf2"
"1753","pyr-2,1 + dca"
"1754","pyr-2,1 + po3h-2"
"1755","pyr-2,1 + so4-2"
"1756","pyr-2o1,1 + bf3-1[f]"
"1757","pyr-2o1,1 + bf3-2[f]"
"1758","pyr-2o1,1 + bf3-3[f]"
"1759","pyr-2o1,1 + bf3-4[f]"
"1760","pyr-2o1,1 + bf4"
"1761","pyr-2o1,1 + fap"
"1762","pyr-2o1,1 + fsa"
"1763","pyr-2o1,1 + im41"
"1764","pyr-2o1,1 + npf2"
"1765","pyr-2o1,1 + ntf2"
"1766","pyr-2o1,1 + ntfso2f"
"1767","pyr-2o1,2o1 + ntf2"
"1768","pyr-2o1,2o2 + ntf2"
"1769","pyr-2o2,1 + br"
"1770","pyr-2o2,1 + dca"
"1771","pyr-2o2,1 + ntf2"
"1772","pyr-2oh,1 + dca"
"1773","pyr-2oh,1 + ntf2"
"1774","pyr-2ono2,1 + dca"
"1775","pyr-3(1[f]),1 + ntf2"
"1776","pyr-3,1 + bf3-2[f]o1[f]"
"1777","pyr-3,1 + dca"
"1778","pyr-3,1 + fsa"
"1779","pyr-3,1 + im41"
"1780","pyr-3,1 + npf2"
"1781","pyr-3,1 + npfso2f"
"1782","pyr-3,1 + ntf2"
"1783","pyr-3,1 + ntfso2f"
"1784","pyr-3,1 + tfesi"
"1785","pyr-3[oh]2,1 + ntf2"
"1786","pyr-3cn,1 + scn"
"1787","pyr-3oh,1 + ntf2"
"1788","pyr-3oh,1 + scn"
"1789","pyr-4,1 + ac"
"1790","pyr-4,1 + al(ohfip)4"
"1791","pyr-4,1 + bf3-1[f]"
"1792","pyr-4,1 + bf3-2[f]"
"1793","pyr-4,1 + ccn3"
"1794","pyr-4,1 + dca"
"1795","pyr-4,1 + fap"
"1796","pyr-4,1 + fpi"
"1797","pyr-4,1 + fsa"
"1798","pyr-4,1 + im41"
"1799","pyr-4,1 + nms2"
"1800","pyr-4,1 + npf2"
"1801","pyr-4,1 + ntf2"
"1802","pyr-4,1 + ntfso2f"
"1803","pyr-4,1 + otf"
"1804","pyr-4,1 + po3h-4"
"1805","pyr-4,1 + scn"
"1806","pyr-4,1 + so4-2"
"1807","pyr-4,1 + so4-4"
"1808","pyr-4,1 + tcb"
"1809","pyr-4,2 + so4-2"
"1810","pyr-4 + ntf2"
"1811","pyr-4i,1 + ntf2"
"1812","pyr-5,1 + ntf2"
"1813","pyr-6,1 + dca"
"1814","pyr-6,1 + ntf2"
"1815","pyr-6,1 + po3h-6"
"1816","pyr-6nh2,1 + fap"
"1817","pyr-7,1 + ntf2"
"1818","pyr-8,1 + ntf2"
"1819","pyr-8,1 + po3h-8"
"1820","pyr-[2o]21,1 + ntf2"
"1821","pyr-[2o]21,[2o]21 + ntf2"
"1822","pyr-a,1 + dca"
"1823","pyr-a,1 + no3"
"1824","pyr-a,1 + ntf2"
"1825","pyr-a,1 + scn"
"1826","pyr-a,a + ntf2"
"1827","pyr-coo1[2] + no3"
"1828","pyr + 4ac"
"1829","pyr + 6ac"
"1830","pyr + 7ac"
"1831","pyr + ac"
"1832","pyr + for"
"1833","pyr + hso4"
"1834","pyr + no3"
"1835","pyr + ntf2"
"1836","pyr + po2-o4,o4"
"1837","pyr + sac"
"1838","pyr + tfa-2[f]"
"1839","pyr + tfa"
"1840","pyrl-1,o2 + ntf2"
"1841","pyrl-1,o2 + otf"
"1842","pyrl-2,o1 + ntf2"
"1843","pyrl-2,o1 + otf"
"1844","pyrl-2,o2 + ntf2"
"1845","pyrl-2,o2 + otf"
"1846","pyrl-3 + ntf2"
"1847","pyrl-4 + ntf2"
"1848","pyrro-1,1 + br"
"1849","pyrro-10,1 + br"
"1850","pyrro-12,1 + br"
"1851","pyrro-14,1 + br"
"1852","pyrro-16,1 + br"
"1853","pyrro-18,1 + br"
"1854","pyrro-1 + 1ac"
"1855","pyrro-1 + 2ac"
"1856","pyrro-1 + 3ac"
"1857","pyrro-1 + 4ac"
"1858","pyrro-1 + ac"
"1859","pyrro-1 + bf4"
"1860","pyrro-1 + for"
"1861","pyrro-1epoxy,1 + ac"
"1862","pyrro-1epoxy,1 + cl"
"1863","pyrro + 4ac"
"1864","pyrro + ac"
"1865","pyrro + bf4"
"1866","pyrro + for"
"1867","pyrro + tfa-2[f]"
"1868","pyrro + tfa"
"1869","pz-2,1 + dca"
"1870","pz-2o1,1,1[3],1[5] + ntf2"
"1871","pz-2o1,1 + dca"
"1872","pz-2o1,2,1[3],1[5] + ntf2"
"1873","pz-2o1,2 + dca"
"1874","pz-2o2,1 + dca"
"1875","pz-2o2,2 + dca"
"1876","pz-3,1,1[3],1[5] + ntf2"
"1877","pz-4,1,1[3],1[5] + dca"
"1878","pz-4,1,1[3],1[5] + ntf2"
"1879","pz-4,1 + dca"
"1880","pz-4,1 + ntf2"
"1881","pz-ph,1,1[3],1[5] + so3-1"
"1882","pz-ph,4,1[3],1[5] + so3-1"
"1883","pz-ph,5,1[3],1[5] + bf4"
"1884","pz-ph,5,1[3],1[5] + so3-1"
"1885","pz-ph,6,1[3],1[5] + bf4"
"1886","pz-ph,6,1[3],1[5] + so3-1"
"1887","pz-ph,7,1[3],1[5] + so3-1"
"1888","qu-1,1 + ntf2"
"1889","qu-2,2 + ntf2"
"1890","quin-6 + ntf2"
"1891","quini-18 + tfpb"
"1892","quini-4 + ntf2"
"1893","quini-6 + scn"
"1894","quini-8 + fsa"
"1895","quini-8 + ntf2"
"1896","quini-8 + scn"
"1897","s-1,1,1 + dca"
"1898","s-1,1,1 + ntf2"
"1899","s-1cch,1,1 + ntf2"
"1900","s-1coo2,1,1 + ntf2"
"1901","s-2,1,1 + dca"
"1902","s-2,1,1 + ntf2"
"1903","s-2,2,1 + dca"
"1904","s-2,2,1 + ntf2"
"1905","s-2,2,2 + c1c2"
"1906","s-2,2,2 + dca"
"1907","s-2,2,2 + ntf2"
"1908","s-2,2,2 + tsac"
"1909","s-3,1,1 + ntf2"
"1910","s-3,2,1 + ntf2"
"1911","s-3,2,2 + ntf2"
"1912","s-3,3,1 + dca"
"1913","s-3,3,2 + dca"
"1914","s-4,1,1 + ntf2"
"1915","s-4,2,1 + ntf2"
"1916","s-4,2,2 + ntf2"
"1917","s-4,4,1 + dca"
"1918","s-4,4,2 + dca"
"1919","s-4,4,4 + ntf2"
"1920","s-5,1,1 + ntf2"
"1921","s-5,2,1 + ntf2"
"1922","s-5,2,2 + ntf2"
"1923","tetraz-1,s2[5] + po2-o2,o2"
"1924","tht-1 + dca"
"1925","tht-2 + dca"
"1926","tht-2 + no3"
"1927","tht-3 + ntf2"
"1928","tht-4 + dca"
"1929","tht-4 + ntf2"
"1930","tht-5 + ntf2"
"1931","thtp-3 + ntf2"
"1932","thtp-4 + ntf2"
"1933","thtp-5 + ntf2"
"1934","thz-1coo2,1[4] + ntf2"
"1935","thz-1ph,1[4] + ntf2"
"1936","thz-1ph,2oh[5],1[4] + ntf2"
"1937","thz-2,2oh[5],1[4] + ntf2"
"1938","thz-2oh,1[4] + ntf2"
"1939","thz-4,1[4] + ntf2"
"1940","trz123-10,1 + ntf2"
"1941","trz123-12,1 + ntf2"
"1942","trz123-4,1 + ntf2"
"1943","trz123-6,1 + ntf2"
"1944","trz123-8,1 + ntf2"
"1945","trz124-10,1 + ntf2"
"1946","trz124-12,1 + ntf2"
"1947","trz124-2,1 + ntf2"
"1948","trz124-3,1 + bf4"
"1949","trz124-3,1 + i"
"1950","trz124-3,1 + no3"
"1951","trz124-3,1 + ntf2"
"1952","trz124-3,1 + otf"
"1953","trz124-3,1 + so3-1"
"1954","trz124-3,1 + so3-ph1"
"1955","trz124-4,1 + ntf2"
"1956","trz124-4so3h,5 + otf"
"1957","trz124-4so3h,5 + tfa"
"1958","trz124-6,1 + ntf2"
"1959","trz124-8,1 + ntf2"
"1960","turea-2,(1,0),(1,0) + so4-2"
"1961","turea-2,(2,0),(2,0) + ntf2"
"1962","turea-2,(2,0),(2,0) + so4-2"
"1963","turea-2 + so4-2"
"1964","turea-4,(1,0),(1,0) + ntf2"
"1965","turea-4,(1,1),(1,1) + ntf2"
"1966","turea-4,(2,0),(2,0) + ntf2"
"1967","turea-4 + ntf2"
"1968","turea-6,(1,0),(1,0) + ntf2"
"1969","turea-6,(1,1),(1,1) + ntf2"
"1970","turea-6 + ntf2"
"1971","turea-8,(1,0),(1,0) + ntf2"
"1972","turea-8,(1,1),(1,1) + ntf2"
"1973","turea-8,(2,0),(2,0) + ntf2"
"1974","turea-8 + ntf2"
